iter	RMSE	MAE
4769	24.86370908	18.80749842
4770	24.85886104	18.80359178
4771	24.85464031	18.80122543
4772	24.84825402	18.79428925
4773	24.84344103	18.79076338
4774	24.84085288	18.78923613
4775	24.8360879	18.78698047
4776	24.83192956	18.78377287
4777	24.8276408	18.77968898
4778	24.82079024	18.77616557
4779	24.81804202	18.77458355
4780	24.81181864	18.76843962
4781	24.80622171	18.76293595
4782	24.80067111	18.75898736
4783	24.7943996	18.7554253
4784	24.78684279	18.75038119
4785	24.78057782	18.74486834
4786	24.77676972	18.7424424
4787	24.77411136	18.74115232
4788	24.76923912	18.7374299
4789	24.76482627	18.73549661
4790	24.76176657	18.73384608
4791	24.757371	18.73075019
4792	24.75429808	18.72764912
4793	24.74916992	18.72401594
4794	24.74344662	18.71889657
4795	24.73726371	18.71533527
4796	24.7337036	18.71327109
4797	24.72861094	18.71079744
4798	24.72531015	18.70819925
4799	24.71872849	18.70228534
4800	24.71456099	18.69877657
4801	24.71052443	18.69565437
4802	24.70737075	18.69312998
4803	24.70299805	18.69049306
4804	24.70004247	18.68807017
4805	24.69371437	18.68264962
4806	24.69075429	18.67959181
4807	24.68772016	18.67791578
4808	24.68480763	18.67563881
4809	24.67854598	18.67126502
4810	24.67310676	18.66750165
4811	24.66833234	18.66347408
4812	24.66376403	18.66009819
4813	24.65766479	18.65614634
4814	24.65279489	18.65246209
4815	24.64778036	18.64890044
4816	24.64287449	18.64650346
4817	24.63942225	18.64412588
4818	24.63361876	18.63913781
4819	24.62742163	18.63398592
4820	24.62430484	18.63131776
4821	24.62059668	18.62870953
4822	24.61489407	18.62526045
4823	24.60982798	18.62172023
4824	24.60602085	18.61927947
4825	24.60258253	18.61641627
4826	24.60009155	18.61486279
4827	24.59594928	18.61218016
4828	24.59246161	18.60951035
4829	24.58979226	18.60747936
4830	24.58600493	18.60532863
4831	24.58132119	18.60193885
4832	24.57873643	18.60018482
4833	24.57375479	18.59607882
4834	24.5723763	18.59519588
4835	24.56967778	18.59327153
4836	24.56737694	18.59169604
4837	24.56399733	18.58984133
4838	24.5593695	18.58617323
4839	24.55443797	18.58190974
4840	24.5505732	18.57940685
4841	24.54492999	18.57425733
4842	24.5407343	18.57104128
4843	24.53606545	18.56714358
4844	24.53185591	18.56417162
4845	24.52839066	18.56195733
4846	24.52357887	18.55818604
4847	24.51638072	18.55380475
4848	24.51108309	18.54883805
4849	24.50727254	18.54569096
4850	24.50109178	18.53879371
4851	24.49435932	18.53278253
4852	24.48915935	18.52826826
4853	24.48482266	18.52502552
4854	24.48029729	18.52230372
4855	24.47638032	18.51955814
4856	24.47132157	18.51705499
4857	24.46762097	18.51432965
4858	24.46207818	18.51065958
4859	24.45796053	18.50810926
4860	24.45412938	18.50486363
4861	24.45065621	18.5025129
4862	24.44634443	18.49932841
4863	24.44157546	18.49589937
4864	24.43557859	18.48973229
4865	24.43298805	18.4878152
4866	24.43128038	18.4859534
4867	24.42919881	18.48423504
4868	24.42437677	18.48038565
4869	24.41844882	18.47539772
4870	24.41187951	18.47071686
4871	24.40905497	18.46837618
4872	24.40708435	18.46741301
4873	24.40365159	18.46451877
4874	24.39750348	18.46078906
4875	24.39401592	18.45832305
4876	24.39037618	18.45608706
4877	24.38614331	18.45281827
4878	24.38024549	18.44837186
4879	24.37560648	18.44511091
4880	24.37195902	18.44200746
4881	24.36767776	18.44013324
4882	24.36499835	18.43872091
4883	24.36239717	18.43600956
4884	24.35960651	18.43446443
4885	24.35557671	18.43121308
4886	24.35143489	18.4282562
4887	24.34438918	18.42405297
4888	24.34045041	18.42135201
4889	24.33698489	18.41859566
4890	24.33451155	18.4168674
4891	24.33105065	18.41484697
4892	24.32406361	18.41132954
4893	24.31958272	18.40745968
4894	24.31354352	18.4011207
4895	24.30788345	18.39602774
4896	24.3028427	18.39145419
4897	24.30074502	18.39027736
4898	24.29601448	18.38643332
4899	24.29147227	18.38241549
4900	24.28736781	18.37939799
4901	24.28400528	18.37668117
4902	24.27948883	18.37326551
4903	24.27429966	18.36828486
4904	24.27141718	18.36628642
4905	24.26701619	18.36270782
4906	24.26343821	18.36072363
4907	24.25826057	18.35601504
4908	24.25287515	18.35236667
4909	24.24802174	18.34890493
4910	24.24382806	18.34661339
4911	24.23840708	18.34132011
4912	24.23256235	18.33535595
4913	24.22521073	18.33091963
4914	24.22066132	18.32756782
4915	24.21447501	18.32185343
4916	24.20903027	18.3189707
4917	24.2047777	18.3153726
4918	24.20196819	18.31300819
4919	24.19837173	18.31099029
4920	24.19429251	18.30783029
4921	24.18914207	18.30522042
4922	24.18500193	18.30230052
4923	24.18202931	18.30042049
4924	24.17607109	18.29623004
4925	24.16985704	18.2908566
4926	24.16729773	18.28910183
4927	24.16126461	18.28352328
4928	24.15509743	18.27928312
4929	24.14996623	18.27609123
4930	24.1459981	18.27282663
4931	24.14209356	18.26995893
4932	24.14005365	18.26817868
4933	24.1348322	18.26533751
4934	24.12936583	18.25991834
4935	24.12619678	18.25722039
4936	24.12095384	18.25311219
4937	24.11778113	18.25074046
4938	24.11414747	18.24834618
4939	24.1102029	18.24529913
4940	24.10753927	18.24340894
4941	24.10297261	18.24060688
4942	24.09697986	18.23450368
4943	24.09011666	18.23031016
4944	24.08749778	18.22864708
4945	24.08470296	18.22631774
4946	24.0811539	18.2233288
4947	24.07736157	18.221527
4948	24.07353118	18.21787134
4949	24.06784773	18.21193321
4950	24.0646308	18.2096183
4951	24.06336346	18.2088568
4952	24.05722123	18.20342223
4953	24.05369982	18.20105954
4954	24.04909357	18.1973275
4955	24.04570858	18.1949106
4956	24.04289351	18.19297093
4957	24.04074668	18.19175847
4958	24.03800748	18.19005977
4959	24.0337461	18.1870006
4960	24.031371	18.18534754
4961	24.02499648	18.18167813
4962	24.01894054	18.17745936
4963	24.01348284	18.17323066
4964	24.0100361	18.17045846
4965	24.00603559	18.16741844
4966	24.00336641	18.1651142
4967	23.99975833	18.1624035
4968	23.99560295	18.15944935
4969	23.99464242	18.15863555
4970	23.9900447	18.15545218
4971	23.98660923	18.15303588
4972	23.98327813	18.15087542
4973	23.98043237	18.14850289
4974	23.97762594	18.14757974
4975	23.97379532	18.14480207
4976	23.9671413	18.14029521
4977	23.96239893	18.13691293
4978	23.95605891	18.13133256
4979	23.95016421	18.12623632
4980	23.94406223	18.12131677
4981	23.93913253	18.1169359
4982	23.93428871	18.11301478
4983	23.9290228	18.10963011
4984	23.92463702	18.1067673
4985	23.92256219	18.10567656
4986	23.92132612	18.10475409
4987	23.91778138	18.10243174
4988	23.91561125	18.10123535
4989	23.91378825	18.09925977
4990	23.91061144	18.09701952
4991	23.90744609	18.09463553
4992	23.90502086	18.09287951
4993	23.90065594	18.09011158
4994	23.89849232	18.08832584
4995	23.89382718	18.08489354
4996	23.88928911	18.08111949
4997	23.88403577	18.07589641
4998	23.87817375	18.07076905
4999	23.87469327	18.06794894
5000	23.86975114	18.06477677
5001	23.86697404	18.06177384
5002	23.86303291	18.05915716
5003	23.86043199	18.05738467
5004	23.85644336	18.05368922
5005	23.85251173	18.05167998
5006	23.84854424	18.04920684
5007	23.84388047	18.04588128
5008	23.83817294	18.039945
5009	23.83231378	18.03616082
5010	23.8255608	18.03078786
5011	23.82060772	18.02679529
5012	23.81617972	18.02370087
5013	23.81076257	18.01830216
5014	23.8081042	18.01605211
5015	23.80346305	18.01296559
5016	23.79968137	18.00980645
5017	23.79350096	18.00604556
5018	23.78973369	18.00386803
5019	23.78783832	18.00275524
5020	23.78466131	18.00051494
5021	23.77982527	17.99786395
5022	23.77527785	17.99356015
5023	23.7713616	17.99091077
5024	23.76851208	17.98922889
5025	23.76243024	17.98479082
5026	23.75748297	17.98118937
5027	23.75145825	17.9769394
5028	23.74902317	17.97508532
5029	23.74242567	17.97052132
5030	23.73878896	17.96760052
5031	23.7343646	17.96476649
5032	23.73176093	17.96292745
5033	23.7279817	17.96017174
5034	23.72290341	17.95716821
5035	23.72058905	17.95544502
5036	23.71646471	17.95360247
5037	23.71452833	17.95216452
5038	23.70858561	17.94898345
5039	23.70477202	17.94636094
5040	23.70107719	17.94344599
5041	23.69728318	17.94060998
5042	23.69246482	17.93653556
5043	23.68846103	17.93290228
5044	23.68471625	17.93110131
5045	23.68138045	17.92853288
5046	23.67804995	17.92610933
5047	23.67259249	17.92043318
5048	23.66720626	17.91487643
5049	23.66501147	17.91291025
5050	23.65919021	17.90798283
5051	23.65382517	17.90590352
5052	23.65123061	17.90363854
5053	23.64804691	17.90159484
5054	23.64538379	17.89973012
5055	23.64103143	17.89697583
5056	23.6387194	17.89579083
5057	23.63618377	17.89451582
5058	23.63432947	17.89383034
5059	23.6306076	17.89147099
5060	23.62521277	17.88845641
5061	23.61978101	17.88518368
5062	23.61663513	17.8832562
5063	23.61211664	17.88017939
5064	23.60593929	17.876319
5065	23.60267275	17.87388214
5066	23.59833686	17.8704453
5067	23.59317627	17.86671532
5068	23.59070429	17.86518068
5069	23.58676661	17.86286512
5070	23.58159852	17.85747657
5071	23.57678009	17.85331667
5072	23.57505022	17.8515659
5073	23.57235691	17.84862543
5074	23.56808592	17.84521273
5075	23.5645495	17.84290788
5076	23.56118066	17.84092809
5077	23.55454278	17.83627578
5078	23.54994907	17.83205195
5079	23.54803795	17.8306142
5080	23.54102297	17.82560921
5081	23.5343443	17.82098545
5082	23.53053618	17.818034
5083	23.52723669	17.8158364
5084	23.52456043	17.81494087
5085	23.52031374	17.8117942
5086	23.51675654	17.80951619
5087	23.51247531	17.80655558
5088	23.50698347	17.80082941
5089	23.50372966	17.79871926
5090	23.49933943	17.79492542
5091	23.49503663	17.79162825
5092	23.49215464	17.78893956
5093	23.48541188	17.78549378
5094	23.48303681	17.78420255
5095	23.47649738	17.77840927
5096	23.47243202	17.77545448
5097	23.46794594	17.77260395
5098	23.46347231	17.76882441
5099	23.46070501	17.76702993
5100	23.45779905	17.7648663
5101	23.45303836	17.76252306
5102	23.44906004	17.75977582
5103	23.4427505	17.75514681
5104	23.43941324	17.75224086
5105	23.43437662	17.74901373
5106	23.42856244	17.74530325
5107	23.42413919	17.74336803
5108	23.4202921	17.74105807
5109	23.41510813	17.73628869
5110	23.40946331	17.73251455
5111	23.4048936	17.72870486
5112	23.39891194	17.72576259
5113	23.39588031	17.7235285
5114	23.39024119	17.71984939
5115	23.38783174	17.71820786
5116	23.3812769	17.71461432
5117	23.37788318	17.71175244
5118	23.37330683	17.70894735
5119	23.3700706	17.70698803
5120	23.36483724	17.70381785
5121	23.35914738	17.70000453
5122	23.35501092	17.69796278
5123	23.35079787	17.69454697
5124	23.3485236	17.69353823
5125	23.34531806	17.69098827
5126	23.34105458	17.68799852
5127	23.33728398	17.68514514
5128	23.33100912	17.67984016
5129	23.32707878	17.67748176
5130	23.32071908	17.67362155
5131	23.31710222	17.67104284
5132	23.31353567	17.66904975
5133	23.31067712	17.66759296
5134	23.30699235	17.66536284
5135	23.30253385	17.6620958
5136	23.30066279	17.66109063
5137	23.29460417	17.65820363
5138	23.29116082	17.65586544
5139	23.2892039	17.65459654
5140	23.28420145	17.6520585
5141	23.27901912	17.64688249
5142	23.27610363	17.64550684
5143	23.2705615	17.64066338
5144	23.26477209	17.63829384
5145	23.26022781	17.63553591
5146	23.2563998	17.63326186
5147	23.25245058	17.63072454
5148	23.25035958	17.62939132
5149	23.24483902	17.62459395
5150	23.24050777	17.62174638
5151	23.23471997	17.61779734
5152	23.23001414	17.61385234
5153	23.22709899	17.61181673
5154	23.22135015	17.60729821
5155	23.21554074	17.60075293
5156	23.21157691	17.59656434
5157	23.20701546	17.59319402
5158	23.20005541	17.58704864
5159	23.19797451	17.58548062
5160	23.19246225	17.58219043
5161	23.19053952	17.58104288
5162	23.18615848	17.57813747
5163	23.183405	17.57648476
5164	23.18066608	17.57470995
5165	23.17645861	17.57228441
5166	23.17274672	17.56933382
5167	23.16665854	17.56543212
5168	23.16291288	17.56192601
5169	23.15988852	17.55970471
5170	23.15581129	17.55719681
5171	23.15380908	17.55557319
5172	23.15013809	17.55265338
5173	23.14373619	17.54655358
5174	23.13963724	17.54331736
5175	23.13683016	17.54142533
5176	23.13383578	17.53957888
5177	23.12980075	17.53609272
5178	23.12336403	17.53031527
5179	23.11829844	17.52783409
5180	23.11397825	17.52444968
5181	23.10891495	17.52033233
5182	23.10332798	17.51475596
5183	23.10118398	17.5131077
5184	23.0970792	17.51103396
5185	23.09504726	17.50954804
5186	23.09207508	17.50637402
5187	23.08825312	17.50397852
5188	23.08380422	17.5018401
5189	23.08079325	17.49982324
5190	23.0767835	17.4968025
5191	23.07324648	17.49444008
5192	23.07065674	17.49294365
5193	23.0680411	17.49062719
5194	23.06349731	17.48818876
5195	23.05916737	17.48467612
5196	23.05576603	17.48257284
5197	23.05173434	17.47845738
5198	23.04962463	17.47705984
5199	23.04466989	17.47296648
5200	23.04184919	17.47125422
5201	23.03910886	17.46909424
5202	23.03403554	17.4653851
5203	23.03028922	17.46300175
5204	23.02676014	17.46021154
5205	23.02224861	17.45746053
5206	23.01806693	17.45497107
5207	23.01568993	17.45335925
5208	23.01050786	17.45051953
5209	23.00621219	17.44696767
5210	23.00273512	17.44367963
5211	22.99882115	17.44127572
5212	22.99316759	17.43867016
5213	22.99141182	17.43736541
5214	22.9884041	17.43598264
5215	22.9843002	17.43187945
5216	22.97799528	17.42763008
5217	22.97490848	17.42456356
5218	22.97063584	17.42223648
5219	22.96629414	17.4201304
5220	22.96303768	17.41801098
5221	22.95810349	17.41418572
5222	22.95622838	17.41332871
5223	22.95203923	17.41052274
5224	22.94708671	17.40687666
5225	22.94302322	17.40445341
5226	22.93900535	17.40157427
5227	22.93511453	17.39876346
5228	22.92999853	17.39367056
5229	22.92742333	17.39130868
5230	22.92294699	17.38801867
5231	22.91921626	17.3847337
5232	22.91716349	17.38275676
5233	22.9120552	17.37980691
5234	22.90887255	17.37727431
5235	22.90563811	17.37479587
5236	22.90238641	17.37204923
5237	22.89641146	17.36892823
5238	22.89338232	17.36668308
5239	22.89120829	17.36576109
5240	22.88920131	17.36453495
5241	22.88654266	17.36305284
5242	22.88219715	17.36029605
5243	22.87620715	17.35399253
5244	22.87291443	17.35138894
5245	22.86957443	17.34876591
5246	22.86742864	17.34686019
5247	22.86489532	17.34531296
5248	22.86261803	17.34388138
5249	22.85744754	17.34166089
5250	22.85379596	17.33914192
5251	22.85214733	17.33811767
5252	22.84791583	17.33473267
5253	22.84538764	17.33204657
5254	22.84201332	17.32935748
5255	22.83687982	17.32360574
5256	22.83192742	17.31989268
5257	22.82687093	17.31581243
5258	22.82217822	17.31155892
5259	22.81615109	17.30876774
5260	22.81032616	17.30613894
5261	22.80650854	17.30334453
5262	22.80440713	17.30182374
5263	22.80265578	17.30093739
5264	22.79777991	17.29810226
5265	22.79320804	17.29458984
5266	22.78866831	17.29137694
5267	22.78601062	17.28947262
5268	22.78306396	17.28724899
5269	22.7776815	17.28263958
5270	22.77608337	17.28128067
5271	22.77010183	17.27587252
5272	22.76669371	17.27378265
5273	22.76211239	17.27079897
5274	22.7563414	17.26679944
5275	22.75031397	17.26245146
5276	22.74746502	17.2600794
5277	22.74319473	17.2573164
5278	22.74045506	17.25564594
5279	22.73488152	17.25237861
5280	22.72984259	17.24831995
5281	22.72392188	17.24562039
5282	22.71856241	17.24185817
5283	22.71411058	17.23835306
5284	22.71013751	17.23494084
5285	22.707216	17.23278122
5286	22.70428739	17.23034723
5287	22.70329305	17.22970894
5288	22.69844117	17.22700228
5289	22.69399108	17.22371386
5290	22.69100323	17.22170937
5291	22.68781341	17.21959688
5292	22.68244841	17.21627618
5293	22.67907817	17.21397455
5294	22.67555938	17.21138963
5295	22.67030534	17.20808238
5296	22.66443609	17.20508926
5297	22.65820469	17.20134425
5298	22.65546285	17.1993882
5299	22.65049133	17.19544724
5300	22.64833079	17.19357988
5301	22.64543514	17.19161636
5302	22.64278262	17.19027368
5303	22.63998739	17.18840271
5304	22.63464622	17.18555514
5305	22.63259552	17.18416681
5306	22.6277477	17.18113252
5307	22.62177795	17.17591442
5308	22.61689807	17.17298276
5309	22.61324691	17.17018206
5310	22.61089134	17.16882994
5311	22.60946624	17.16762524
5312	22.60570243	17.1651166
5313	22.60095847	17.16223683
5314	22.59761426	17.1599269
5315	22.59322409	17.15706725
5316	22.58895698	17.15421343
5317	22.58327519	17.14917501
5318	22.57759055	17.14603173
5319	22.57512534	17.14332441
5320	22.57298841	17.14206735
5321	22.5675866	17.13774256
5322	22.564599	17.13630527
5323	22.55886612	17.13345868
5324	22.55597156	17.13219414
5325	22.55199545	17.12939079
5326	22.54885489	17.12665799
5327	22.5448925	17.12427491
5328	22.54146958	17.12196599
5329	22.53460072	17.1173417
5330	22.53119299	17.11486666
5331	22.52701178	17.11178177
5332	22.52371832	17.1096339
5333	22.51732526	17.1059871
5334	22.51379042	17.10399411
5335	22.50812575	17.09838068
5336	22.50430305	17.09647341
5337	22.50194978	17.09515763
5338	22.49863331	17.09218775
5339	22.49397045	17.08794762
5340	22.49050817	17.08527475
5341	22.48696137	17.08300094
5342	22.48214601	17.07901697
5343	22.47952787	17.07679737
5344	22.4765086	17.07444246
5345	22.47138512	17.07133087
5346	22.46814912	17.06854731
5347	22.4670975	17.06793199
5348	22.46258534	17.06490742
5349	22.46055566	17.06355197
5350	22.45698338	17.06044304
5351	22.45323783	17.05710251
5352	22.45017453	17.05508006
5353	22.44481846	17.05190068
5354	22.43996813	17.04915812
5355	22.43551553	17.04546832
5356	22.42980632	17.04287134
5357	22.42625666	17.04038861
5358	22.42096729	17.03689677
5359	22.4181774	17.03485703
5360	22.41341742	17.03159341
5361	22.41157334	17.0302777
5362	22.40913173	17.02800582
5363	22.4071311	17.02684676
5364	22.40493948	17.02537401
5365	22.40260653	17.02387679
5366	22.40016083	17.02234193
5367	22.39498304	17.01768024
5368	22.39018922	17.01347799
5369	22.38463896	17.00860249
5370	22.38214491	17.00731985
5371	22.37913899	17.00457911
5372	22.37489339	17.00221972
5373	22.37069139	16.9999465
5374	22.3679234	16.99794427
5375	22.36317497	16.99364983
5376	22.35845596	16.9895743
5377	22.35373567	16.98539801
5378	22.35051469	16.98292005
5379	22.34546466	16.97823534
5380	22.34344068	16.97733565
5381	22.33835814	16.97470217
5382	22.33591049	16.97275479
5383	22.33072194	16.9679341
5384	22.32535764	16.96321172
5385	22.32246783	16.96116718
5386	22.31795134	16.95753956
5387	22.31468582	16.95529191
5388	22.31136087	16.95265226
5389	22.30820082	16.95028903
5390	22.30547251	16.94831532
5391	22.30277234	16.94633594
5392	22.29892201	16.94333028
5393	22.29517141	16.94030451
5394	22.2932508	16.93877283
5395	22.28989502	16.93613814
5396	22.28633122	16.93369171
5397	22.28311066	16.93149824
5398	22.27921727	16.92857256
5399	22.27289047	16.92478872
